dataset_checked,review_priority,dataset,semantic_column,canonical_aliases,original_column_names,variable_labels,first_wave_or_year,last_wave_or_year,wave_or_years,data_types,source_file_count_sum,merged_canonical_count,merge_method,review_status,decision_note
KNHANES,high,KNHANES,LS_QN_B1,LS_QN_B1 | LS_qn_b1,LS_QN_B1 | LS_qn_b1,식이보충제 1회 복용분량1 | 식이보충제 1회복용분량1 | 식이보충제 1회복용분량1,2005,2009,"2005,2007,2008,2009",basic_db,4,2,normalized_label,needs_review,
KNHANES,high,KNHANES,LS_QN_B2,LS_QN_B2 | LS_qn_b2,LS_QN_B2 | LS_qn_b2,식이보충제 1회 복용분량2 | 식이보충제 1회복용분량2 | 식이보충제 1회복용분량2,2005,2009,"2005,2007,2008,2009",basic_db,4,2,normalized_label,needs_review,
KNHANES,high,KNHANES,LS_QN_B3,LS_QN_B3 | LS_qn_b3,LS_QN_B3 | LS_qn_b3,식이보충제 1회 복용분량3 | 식이보충제 1회복용분량3 | 식이보충제 1회복용분량3,2005,2009,"2005,2007,2008,2009",basic_db,4,2,normalized_label,needs_review,
KNHANES,high,KNHANES,LS_QN_B4,LS_QN_B4 | LS_qn_b4,LS_QN_B4 | LS_qn_b4,식이보충제 1회 복용분량4 | 식이보충제 1회복용분량4 | 식이보충제 1회복용분량4,2005,2009,"2005,2007,2008,2009",basic_db,4,2,normalized_label,needs_review,
KNHANES,medium,KNHANES,LS_TYPE1,LS_TYPE1 | LS_type1,LS_TYPE1 | LS_type1,식이보충제 제품유형1,2005,2009,"2005,2007,2008,2009",basic_db,4,2,normalized_label,needs_review,
KNHANES,medium,KNHANES,LS_TYPE2,LS_TYPE2 | LS_type2,LS_TYPE2 | LS_type2,식이보충제 제품유형2,2005,2009,"2005,2007,2008,2009",basic_db,4,2,normalized_label,needs_review,
KNHANES,medium,KNHANES,LS_TYPE3,LS_TYPE3 | LS_type3,LS_TYPE3 | LS_type3,식이보충제 제품유형3,2005,2009,"2005,2007,2008,2009",basic_db,4,2,normalized_label,needs_review,
KNHANES,medium,KNHANES,LS_TYPE4,LS_TYPE4 | LS_type4,LS_TYPE4 | LS_type4,식이보충제 제품유형4,2005,2009,"2005,2007,2008,2009",basic_db,4,2,normalized_label,needs_review,
KNHANES,high,KNHANES,LS_VIT,LS_VIT | LS_vit,LS_VIT | LS_vit,비타민 또는 무기질제 복용여부 | 비타민/무기질 복용 | 비타민/무기질 복용,2001,2009,"2001,2005,2007,2008,2009",basic_db,5,2,normalized_label,needs_review,
KNHANES,medium,KNHANES,LW_ms_r3,LW_ms_r1_e | LW_ms_r3,LW_ms_r1_e | LW_ms_r3,(청소년)월경 규칙성여부 기타,2010,2012,"2010,2011,2012",basic_db,3,2,normalized_label,needs_review,
KNHANES,high,KNHANES,LW_mt,LW_mt,LW_mt,(만15세이상) 출산경험 | (만15세이상)출산경험 | 출산경험,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",basic_db,15,1,normalized_label,needs_review,
KNHANES,high,KNHANES,LW_mt_a1,LW_mt_a1,LW_mt_a1,(만15세이상) 첫 출산연령 | (만15세이상)첫 출산연령 | 첫 출산연령,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",basic_db,15,1,normalized_label,needs_review,
KNHANES,high,KNHANES,LW_mt_a2,LW_mt_a2,LW_mt_a2,(만15세이상) 마지막 출산연령 | (만15세이상)마지막 출산연령 | 마지막 출산연령,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",basic_db,15,1,normalized_label,needs_review,
KNHANES,high,KNHANES,LW_oc,HS_CONT | HW_OC_YN | LW_oc,HS_CONT | HW_OC_YN | LW_oc,경구 피임약 복용 여부 | 경구피임약 복용여부,2005,2024,"2005,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",basic_db,19,3,normalized_label,needs_review,
KNHANES,high,KNHANES,LW_pr_1,HW_PG_FQ | LW_pr_1,HW_PG_FQ | LW_pr_1,(만15세이상) 임신횟수 | (만15세이상)임신횟수 | 임신횟수 | 임신횟수,2007,2024,"2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",basic_db,18,2,normalized_label,needs_review,
KNHANES,medium,KNHANES,LW_pr_2,HS_NABOR | LW_pr_2,HS_NABOR | LW_pr_2,자연유산 횟수,2005,2012,"2005,2010,2011,2012",basic_db,4,2,normalized_label,needs_review,
KNHANES,medium,KNHANES,LW_pr_3,HS_AABOR | LW_pr_3,HS_AABOR | LW_pr_3,인공유산 횟수,2005,2012,"2005,2010,2011,2012",basic_db,4,2,normalized_label,needs_review,
KNHANES,high,KNHANES,LW_wh,HW_EST | LW_wh,HW_EST | LW_wh,여성호르몬제 복용경험 | 여성호르몬제 복용여부 | 여성호르몬제 복용여부,2007,2024,"2007,2008,2009,2010,2011,2012,2024",basic_db,7,2,normalized_label,needs_review,
KNHANES,high,KNHANES,L_BR,L_BR,L_BR,식품섭취조사 1일 전 아침결식 여부 | 식품섭취조사 1일 전 아침결식여부 | 식품섭취조사 1일전 아침결식여부 | 식품섭취조사 2일 전 아침결식 여부,2013,2024,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",basic_db,12,1,normalized_label,needs_review,
KNHANES,high,KNHANES,L_BR1,L_BR1 | L_br1,L_BR1 | L_br1,1일전 아침식사 | 1일전 아침식사 | 조사 1일전 아침식사 섭취여부,2001,2012,"2001,2005,2007,2008,2009,2010,2011,2012",basic_db,8,2,normalized_label,needs_review,
KNHANES,high,KNHANES,L_BR2,L_BR2 | L_br2,L_BR2 | L_br2,2일전 아침식사 | 2일전 아침식사 | 조사 2일전 아침식사 섭취여부,2001,2012,"2001,2005,2007,2008,2009,2010,2011,2012",basic_db,8,2,normalized_label,needs_review,
KNHANES,high,KNHANES,L_BR_FAM,L_BR_FAM | L_br_fam,L_BR_FAM | L_br_fam,가족과 아침식사 | 가족과 아침식사 | 가족과 함께 아침식사여부,2005,2012,"2005,2007,2008,2009,2010,2011,2012",basic_db,7,2,normalized_label,needs_review,
KNHANES,high,KNHANES,L_BR_TO,L_BR_TO,L_BR_TO,아침식사 동반여부 | 최근 1년 동안 아침식사 시 가족 및 가족 외 사람과의 동반 여부 | 최근 1년 동안 아침식사 시 가족 및 가족 외 사람과의 동반여부,2013,2024,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",basic_db,12,1,normalized_label,needs_review,
KNHANES,high,KNHANES,L_BR_WHO,L_BR_WHO,L_BR_WHO,아침식사 동반대상 | 최근 1년 동안 아침식사 시 동반 대상 | 최근 1년 동안 아침식사 시 동반대상,2013,2024,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",basic_db,12,1,normalized_label,needs_review,
KNHANES,high,KNHANES,L_DN,L_DN,L_DN,식품섭취조사 1일 전 저녁결식 여부 | 식품섭취조사 1일 전 저녁결식여부 | 식품섭취조사 1일전 저녁결식여부 | 식품섭취조사 2일 전 저녁결식 여부,2013,2024,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",basic_db,12,1,normalized_label,needs_review,
KNHANES,high,KNHANES,L_DN1,L_DN1 | L_dn1,L_DN1 | L_dn1,1일전 저녁식사 | 1일전 저녁식사 | 조사 1일전 저녁식사 섭취여부,2001,2012,"2001,2005,2007,2008,2009,2010,2011,2012",basic_db,8,2,normalized_label,needs_review,
KNHANES,high,KNHANES,L_DN2,L_DN2 | L_dn2,L_DN2 | L_dn2,2일전 저녁식사 | 2일전 저녁식사 | 조사 2일전 저녁식사 섭취여부,2001,2012,"2001,2005,2007,2008,2009,2010,2011,2012",basic_db,8,2,normalized_label,needs_review,
KNHANES,high,KNHANES,L_DN_FAM,L_DN_FAM | L_dn_fam,L_DN_FAM | L_dn_fam,가족과 저녁식사 | 가족과 저녁식사 | 가족과 함께 저녁식사여부,2005,2012,"2005,2007,2008,2009,2010,2011,2012",basic_db,7,2,normalized_label,needs_review,
KNHANES,high,KNHANES,L_DN_TO,L_DN_TO,L_DN_TO,저녁식사 동반여부 | 최근 1년 동안 저녁식사 시 가족 및 가족 외 사람과의 동반 여부 | 최근 1년 동안 저녁식사 시 가족 및 가족 외 사람과의 동반여부,2013,2024,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",basic_db,12,1,normalized_label,needs_review,
KNHANES,high,KNHANES,L_DN_WHO,L_DN_WHO,L_DN_WHO,저녁식사 동반대상 | 최근 1년 동안 저녁식사 시 동반 대상 | 최근 1년 동안 저녁식사 시 동반대상,2013,2024,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",basic_db,12,1,normalized_label,needs_review,
KNHANES,high,KNHANES,L_LN,L_LN,L_LN,식품섭취조사 1일 전 점심결식 여부 | 식품섭취조사 1일 전 점심결식여부 | 식품섭취조사 1일전 점심결식여부 | 식품섭취조사 2일 전 점심결식 여부,2013,2024,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",basic_db,12,1,normalized_label,needs_review,
KNHANES,high,KNHANES,L_LN1,L_LN1 | L_ln1,L_LN1 | L_ln1,1일전 점심식사 | 1일전 점심식사 | 조사 1일전 점심식사 섭취여부,2001,2012,"2001,2005,2007,2008,2009,2010,2011,2012",basic_db,8,2,normalized_label,needs_review,
KNHANES,high,KNHANES,L_LN2,L_LN2 | L_ln2,L_LN2 | L_ln2,2일전 점심식사 | 2일전 점심식사 | 조사 2일전 점심식사 섭취여부,2001,2012,"2001,2005,2007,2008,2009,2010,2011,2012",basic_db,8,2,normalized_label,needs_review,
KNHANES,high,KNHANES,L_LN_FAM,L_LN_FAM | L_ln_fam,L_LN_FAM | L_ln_fam,가족과 점심식사 | 가족과 점심식사 | 가족과 함께 점심식사여부,2005,2012,"2005,2007,2008,2009,2010,2011,2012",basic_db,7,2,normalized_label,needs_review,
KNHANES,high,KNHANES,L_LN_TO,L_LN_TO,L_LN_TO,점심식사 동반여부 | 최근 1년 동안 점심식사 시 가족 및 가족 외 사람과의 동반 여부 | 최근 1년 동안 점심식사 시 가족 및 가족 외 사람과의 동반여부,2013,2024,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",basic_db,12,1,normalized_label,needs_review,
KNHANES,high,KNHANES,L_LN_WHO,L_LN_WHO,L_LN_WHO,점심식사 동반대상 | 최근 1년 동안 점심식사 시 동반 대상 | 최근 1년 동안 점심식사 시 동반대상,2013,2024,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",basic_db,12,1,normalized_label,needs_review,
KNHANES,high,KNHANES,L_NBR_RS,L_NBR_RS | L_nbr_rs,L_NBR_RS | L_nbr_rs,아침결식이유 | 아침결식이유 | 아침식사를 거르는 경우 결식이유,2005,2009,"2005,2007,2008,2009",basic_db,4,2,normalized_label,needs_review,
KNHANES,high,KNHANES,L_OUT_FQ,L_OUT_FQ | L_out_fq,L_OUT_FQ | L_out_fq,외식 횟수 | 외식횟수 | 최근 1년 동안 평균 외식 빈도 | 외식횟수,1998,2024,"1998,2001,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",basic_db,21,2,normalized_label,needs_review,
KNHANES,high,KNHANES,L_SNA_FQ,L_SNA_FQ | L_sna_fq,L_SNA_FQ | L_sna_fq,간식 횟수 | 간식회수 | 간식회수 | 간식횟수,1998,2009,"1998,2001,2005,2007,2008,2009",basic_db,6,2,normalized_label,needs_review,
KNHANES,high,KNHANES,MO4_11,MO4_11,MO4_11,"진료항목 : 발치 또는 구강내수술 | 진료항목 : 발치,구강내수술 | 진료항목: 발치 또는 구강내수술 | 진료항목: 발치,구강내수술 | 최근1년간 치과진료-발치/구강내수술",2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",basic_db,15,1,normalized_label,needs_review,
KNHANES,high,KNHANES,MO4_12,MO4_12,MO4_12,진료항목 : 다쳐서 빠지거나 부러진 치아 치료 | 진료항목 : 다쳐서 빠지거나 부러진치아치료 | 진료항목 : 부러진 치아치료 | 진료항목: 다쳐서 빠지거나 부러진 치아 치료 | 진료항목: 다쳐서 빠지거나 부러진 치아치료 | 진료항목: 부러진 치아치료 | 최근1년간 치과진료-빠진/부러진 치아 치료,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",basic_db,15,1,normalized_label,needs_review,
KNHANES,high,KNHANES,MO4_15,MO4_15,MO4_15,진료항목 : 기타 | 진료항목: 기타 | 최근1년간 치과진료-기타,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",basic_db,15,1,normalized_label,needs_review,
KNHANES,medium,KNHANES,MO4_17,MO4_17,MO4_17,진료항목 : 예방치료 | 진료항목: 예방치료,2010,2019,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019",basic_db,10,1,normalized_label,needs_review,
KNHANES,high,KNHANES,MO4_18,MO4_18,MO4_18,"진료항목 : 보철물 제작, 수리 | 진료항목 : 보철물 제작,수리 | 진료항목: 보철물 제작, 수리 | 진료항목: 보철물 제작,수리 | 진료항목: 보철물제작,수리 | 최근1년간 치과진료-보철물 제작/수리",2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",basic_db,15,1,normalized_label,needs_review,
KNHANES,high,KNHANES,MO4_4,MO4_4,MO4_4,진료항목 : 구강검사 | 진료항목: 구강검사 | 최근1년간 치과진료-정기구강검진,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",basic_db,15,1,normalized_label,needs_review,
KNHANES,high,KNHANES,MO4_7,MO4_7,MO4_7,진료항목 : 단순 충치 치료 | 진료항목 : 단순 충치치료 | 진료항목: 단순 충치치료 | 진료항목: 단순충치치료 | 최근1년간 치과진료-충치,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",basic_db,15,1,normalized_label,needs_review,
KNHANES,high,KNHANES,MO4_8,MO4_8,MO4_8,진료항목 : 치아신경치료 | 진료항목: 치아신경치료 | 최근1년간 치과진료-치통(신경치료),2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",basic_db,15,1,normalized_label,needs_review,
KNHANES,high,KNHANES,MO4_9,MO4_9,MO4_9,진료항목 : 잇몸병 치료 | 진료항목: 잇몸병 치료 | 진료항목: 잇몸병치료 | 최근1년간 치과진료-치주질환(잇몸병치료),2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",basic_db,15,1,normalized_label,needs_review,
KNHANES,high,KNHANES,M_2_yr,M_2_yr | mt_nontrt,M_2_yr | mt_nontrt,연간미충족여부(병의원) | 연간미충족의료율(병의원) | 연간미치료여부(병의원) | 필요 의료서비스 미충족 여부 | 필요 의료서비스 미충족 여부,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",basic_db,24,2,normalized_label,needs_review,
KNHANES,high,KNHANES,N_ASH,N_ASH | N_ash | n_ash,N_ASH | N_ash | n_ash,1일 회분섭취량(g) | 회분섭취량(g) | 회분,1998,2012,"1998,2001,2005,2007,2008,2009,2010,2011,2012",basic_db,9,3,normalized_name,needs_review,
KNHANES,high,KNHANES,N_B1,N_B1 | N_b1 | n_b1,N_B1 | N_b1 | n_b1,1일 티아민섭취량(mg) | 티아민 섭취량(mg) | 티아민섭취량(mg) | 티아민,1998,2024,"1998,2001,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",basic_db,21,3,normalized_label | normalized_name,needs_review,
KNHANES,high,KNHANES,N_B2,N_B2 | N_b2 | n_b2,N_B2 | N_b2 | n_b2,1일 리보플라빈섭취량(mg) | 리보플라빈 섭취량(mg) | 리보플라빈섭취량(mg) | 리보플라빈,1998,2024,"1998,2001,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",basic_db,21,3,normalized_label | normalized_name,needs_review,
KNHANES,high,KNHANES,N_BFD_Y,N_BFD_Y,N_BFD_Y,모유 수유여부(영유아) | 모유수유 여부(만1~3세) | 모유수유여부(영유아),2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",basic_db,15,1,normalized_label,needs_review,
KNHANES,high,KNHANES,N_CA,N_CA | N_ca | n_ca,N_CA | N_ca | n_ca,1일 칼슘섭취량(mg) | 칼슘 섭취량(mg) | 칼슘섭취량(mg) | 칼슘,1998,2024,"1998,2001,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",basic_db,21,3,normalized_label | normalized_name,needs_review,
KNHANES,high,KNHANES,N_CAROT,N_CAROT | N_carot | n_carot,N_CAROT | N_carot | n_carot,1일 카로틴섭취량(μg) | 베타카로틴 섭취량(μg) | 카로틴섭취량(μg) | b-카로틴 | 카로틴 | 카로틴,1998,2024,"1998,2001,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",basic_db,21,3,normalized_name,needs_review,
KNHANES,high,KNHANES,N_CHO,N_CHO | N_cho | n_cho,N_CHO | N_cho | n_cho,1일 탄수화물섭취량(g) | 탄수화물 섭취량(g) | 탄수화물섭취량(g) | 탄수화물,1998,2024,"1998,2001,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",basic_db,21,3,normalized_label | normalized_name,needs_review,
KNHANES,high,KNHANES,N_CHOL,N_CHOL | N_chol,N_CHOL | N_chol,콜레스테롤 섭취량(mg) | 콜레스테롤섭취량(mg) | 콜레스테롤섭취량(mg),2013,2024,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",basic_db,12,2,normalized_label,needs_review,
KNHANES,high,KNHANES,N_DAY,N_DAY | n_day,N_DAY | n_day,영양조사 요일 | 영양조사를 실시한 요일 | 영양조사를실시한요일 | 영양조사를실시한요일,2007,2024,"2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",basic_db,18,2,normalized_label,needs_review,
KNHANES,high,KNHANES,N_DIET,N_DIET | n_diet,N_DIET | n_diet,식사요법 여부 | 식사요법여부 | 식이요법여부 | 식이요법여부,2001,2024,"2001,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",basic_db,20,2,normalized_label,needs_review,
KNHANES,high,KNHANES,N_DIET_WHY,N_DIET_WHY,N_DIET_WHY,식사요법 이유 | 식이요법 상세 이유 | 식이요법 상세이유 | 식이요법상세이유,2007,2024,"2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",basic_db,18,1,normalized_label,needs_review,
KNHANES,high,KNHANES,N_DT_DS,N_DT_DS | N_dt_ds | n_dt_ds,N_DT_DS | N_dt_ds | n_dt_ds,식사요법 이유_질환 | 식이요법 이유 질병명 | 식이요법이유_질병명 | 식이요법이유 병명 | 식이요법이유질병명,2001,2024,"2001,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",basic_db,20,3,normalized_label | normalized_name,needs_review,
KNHANES,high,KNHANES,N_DUSUAL,N_DUSUAL,N_DUSUAL,평소 식사량과 비교 | 평소식사량과 비교 | 평소식사량과비교,2007,2024,"2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",basic_db,18,1,normalized_label,needs_review,
KNHANES,high,KNHANES,N_EN,N_EN | N_en | n_en,N_EN | N_en | n_en,1일 에너지섭취량(g) | 에너지 섭취량(Kcal) | 에너지 섭취량(kcal) | 에너지섭취량(Kcal) | 에너지섭취량(kcal) | 에너지,1998,2024,"1998,2001,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",basic_db,21,3,normalized_label | normalized_name,needs_review,
KNHANES,high,KNHANES,N_FAT,N_FAT | N_fat | n_fat,N_FAT | N_fat | n_fat,1일 지방섭취량(g) | 지방 섭취량(g) | 지방섭취량(g) | 지방,1998,2024,"1998,2001,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",basic_db,21,3,normalized_label | normalized_name,needs_review,
KNHANES,high,KNHANES,N_FE,N_FE | N_fe | n_fe,N_FE | N_fe | n_fe,1일 철섭취량(mg) | 철 섭취량(mg) | 철섭취량(mg) | 철,1998,2024,"1998,2001,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",basic_db,21,3,normalized_label | normalized_name,needs_review,
KNHANES,high,KNHANES,N_FIBER,N_FIBER | N_fiber | n_fiber,N_FIBER | N_fiber | n_fiber,1일 조섬유섭취량(g) | 조섬유섭취량(g) | 섬유소 | 조섬유 | 조섬유,1998,2012,"1998,2001,2005,2007,2008,2009,2010,2011,2012",basic_db,9,3,normalized_name,needs_review,
KNHANES,high,KNHANES,N_INTK,N_INTK,N_INTK,1일 식품섭취량(g) | 식품 섭취량(g) | 식품섭취량(g),2007,2024,"2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",basic_db,18,1,normalized_label,needs_review,
KNHANES,high,KNHANES,N_K,N_K | N_k | n_k,N_K | N_k | n_k,1일 칼륨섭취량(mg) | 칼륨 섭취량(mg) | 칼륨섭취량(mg) | 칼륨,1998,2024,"1998,2001,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",basic_db,21,3,normalized_label | normalized_name,needs_review,
KNHANES,high,KNHANES,N_NA,N_NA | N_na | n_na,N_NA | N_na | n_na,1일 나트륨섭취량(mg) | 나트륨 섭취량(mg) | 나트륨섭취량(mg) | 나트륨,1998,2024,"1998,2001,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",basic_db,21,3,normalized_label | normalized_name,needs_review,
KNHANES,high,KNHANES,N_NIAC,N_NIAC | N_niac | n_niac,N_NIAC | N_niac | n_niac,1일 나이아신섭취량(mg) | 나이아신 섭취량(mg) | 나이아신섭취량(mg) | 나이아신,1998,2024,"1998,2001,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",basic_db,21,3,normalized_label | normalized_name,needs_review,
KNHANES,high,KNHANES,N_PHOS,N_PHOS | N_phos | n_phos,N_PHOS | N_phos | n_phos,1일 인섭취량(mg) | 인 섭취량(mg) | 인섭취량(mg) | 인,1998,2024,"1998,2001,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",basic_db,21,3,normalized_label | normalized_name,needs_review,
KNHANES,high,KNHANES,N_PRG,N_PRG,N_PRG,임신 및 수유 여부(가임기여성) | 임신 및 수유여부(가임기여성) | 임신수유여부,2010,2021,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021",basic_db,12,1,normalized_label,needs_review,
KNHANES,high,KNHANES,N_PROT,N_PROT | N_prot | n_prot,N_PROT | N_prot | n_prot,1일 단백질섭취량(g) | 단백질 섭취량(g) | 단백질섭취량(g) | 단백질,1998,2024,"1998,2001,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",basic_db,21,3,normalized_label | normalized_name,needs_review,
KNHANES,high,KNHANES,N_RETIN,N_RETIN | N_retin | n_retin,N_RETIN | N_retin | n_retin,1일 레티놀섭취량(μg) | 레티놀 섭취량(μg) | 레티놀섭취량(μg) | 레티놀,1998,2024,"1998,2001,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",basic_db,21,3,normalized_label | normalized_name,needs_review,
KNHANES,high,KNHANES,N_TDF,N_TDF | N_tdf,N_TDF | N_tdf,식이섬유 섭취량(g) | 식이섬유섭취량(g) | 식이섬유섭취량(g),2013,2024,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",basic_db,12,2,normalized_label,needs_review,
KNHANES,high,KNHANES,N_VA,HE_VitA | N_VA | N_va | n_va,HE_VitA | N_VA | N_va | n_va,1일 비타민A섭취량(μgRE) | 비타민A(레티놀 당량) 섭취량(μgRE) | 비타민A섭취량(μgRE) | 비타민A,1998,2018,"1998,2001,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018",basic_db,18,4,normalized_label | normalized_name,needs_review,
KNHANES,high,KNHANES,N_VITC,N_VITC | N_vitc | n_vitc,N_VITC | N_vitc | n_vitc,1일 비타민C섭취량(mg) | 비타민C 섭취량(mg) | 비타민C섭취량(mg) | 비타민C,1998,2024,"1998,2001,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",basic_db,21,3,normalized_label | normalized_name,needs_review,
KNHANES,high,KNHANES,N_WATER,N_WATER | N_water | n_water,N_WATER | N_water | n_water,1일 수분섭취량(g) | 수분 섭취량(g) | 수분섭취량(g) | 수분,1998,2024,"1998,2001,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",basic_db,21,3,normalized_label | normalized_name,needs_review,
KNHANES,high,KNHANES,N_WAT_C,N_WAT_C | N_wat_c | n_wat_c,N_WAT_C | N_wat_c | n_wat_c,물 섭취량(컵) | 물섭취량(컵) | 물섭취량(컵),2001,2024,"2001,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",basic_db,20,3,normalized_label,needs_review,
KNHANES,high,KNHANES,OA_KH,DM2_lt | OA_KH,DM2_lt | OA_KH,골관절염 유병여부 | 골관절염유병여부 | 골관절염 유병여부 | 평생 골관절염,2005,2013,"2005,2007,2008,2009,2010,2011,2012,2013",basic_db,12,2,normalized_label,needs_review,
KNHANES,high,KNHANES,OR1,OR1,OR1,(만6세이상) 본인인지 구강건강상태 | (만6세이상)본인인지 구강건강상태 | 본인인지 구강건강상태,2007,2024,"2007,2008,2009,2010,2011,2012,2013,2014,2015,2019,2020,2021,2022,2023,2024",basic_db,15,1,normalized_label,needs_review,
KNHANES,medium,KNHANES,OR1_1,OR1_1,OR1_1,(만6세이상) 치과진료 필요여부 | (만6세이상)치과진료 필요여부,2007,2009,"2007,2008,2009",basic_db,3,1,normalized_label,needs_review,
KNHANES,high,KNHANES,OR1_2,OR1_2,OR1_2,1년간 구강검진 여부 | 지난 2주동안 구강검진 여부 | 최근 1년간 구강검진 여부 | 최근1년간 구강검진 여부,2007,2024,"2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",basic_db,18,1,normalized_label,needs_review,
KNHANES,high,KNHANES,O_DFID,O_DFID,O_DFID,유치 우식경험여부 | 유치우식 경험여부 | 유치우식경험 여부,2007,2019,"2007,2008,2009,2010,2011,2012,2013,2014,2015,2019",basic_db,10,1,normalized_label,needs_review,
